image_path,class_name,crop,disease,temperature_c,humidity_pct,disease_percentage
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/4a5a39d1-e05e-4ec2-acf7-3987cd04a71e___RS_Late.B 6547.JPG,Tomato_Late_blight,Tomato,late blight,22.91974203,95.73044006,15.95985356
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/9bd2db81-5615-49e0-8697-e38d34b5a2ca___GHLB_PS Leaf 24.2 Day 13.jpg,Tomato_Late_blight,Tomato,late blight,25.71585913,93.86606829,14.55292428
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/3f624c56-6bd1-4e7e-8fcd-d6b4480abe12___RS_LB 5215.JPG,Potato___Late_blight,Potato,late blight,20.57962972,99.96673775,11.33187647
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/a8db407c-12cb-460c-991a-8f60d20c06bc___RS_LB 5117.JPG,Potato___Late_blight,Potato,late blight,22.66672188,93.55569126,12.91721126
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/ddbd7e1c-c100-4298-a7f5-ebae1e9cff38___GHLB Leaf 1 Day 12.JPG,Tomato_Late_blight,Tomato,late blight,18.44875484,92.30659169,28.04735326
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/fcfe91fc-c578-4c6d-8fe4-b8ff4cfdb766___GHLB2 Leaf 75.1.JPG,Tomato_Late_blight,Tomato,late blight,16.33479062,96.46865851,12.94946769
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/8e89b070-c8f0-47f5-a7c4-e28a92e0454b___GHLB2 Leaf 9097.JPG,Tomato_Late_blight,Tomato,late blight,24.66144989,96.84907927,19.70140515
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/bff1cbac-a141-4eda-ab29-b34dee705bce___GHLB_PS Leaf 47 Day 18.jpg,Tomato_Late_blight,Tomato,late blight,15.40305932,97.92238802,2.636086082
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/31df9041-c8b0-4ebb-93f7-cdac5338723b___GHLB Leaf 3.1 Day 1.JPG,Tomato_Late_blight,Tomato,late blight,23.33793038,95.74541339,17.63204398
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/badd718d-0a43-411b-889c-d46a01834dba___RS_Late.B 5547.JPG,Tomato_Late_blight,Tomato,late blight,20.99984991,92.21888864,11.07264795
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/c57464ef-c813-4ee5-90db-2b196b996d57___GHLB2 Leaf 154.3.JPG,Tomato_Late_blight,Tomato,late blight,19.30741444,97.74852302,12.94149734
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/781582d3-8bad-4e20-9073-e1fa1b50abba___RS_Late.B 6269.JPG,Tomato_Late_blight,Tomato,late blight,21.60062234,91.83636758,39.10153102
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/fc0cec90-4a1e-4cdc-95cf-a34abc1dc8c9___GHLB2 Leaf 117.2.JPG,Tomato_Late_blight,Tomato,late blight,20.20498962,97.36465324,11.4999549
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/a67ce05c-3102-4dd9-ac63-872a526f5ae8___RS_Late.B 6124.JPG,Tomato_Late_blight,Tomato,late blight,19.02951083,98.12884622,19.07657536
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/e686c35e-fcb4-463b-ad2a-2c1da18135bb___GHLB2 Leaf 9023.JPG,Tomato_Late_blight,Tomato,late blight,21.14714923,99.04448059,13.56146325
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/ce3f895d-e031-4ed9-ac40-7f6550894bff___GHLB_PS Leaf 52.1 Day 18.jpg,Tomato_Late_blight,Tomato,late blight,21.28988594,92.77007608,26.72892977
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/fd99b211-340e-4ac0-9c33-b59e9c594ba2___GHLB2 Leaf 93.JPG,Tomato_Late_blight,Tomato,late blight,16.39346158,96.98415015,12.28389831
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/16e4a1f9-21c2-4c1a-bdbc-1336da74ba2c___GHLB2 Leaf 145.3.JPG,Tomato_Late_blight,Tomato,late blight,24.73490306,94.76673575,6.63464153
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/ff03c1b7-ae44-4b97-b0c8-ec2c6ca7f4e5___GHLB2ES Leaf 63.1.JPG,Tomato_Late_blight,Tomato,late blight,21.60986884,92.99871805,9.681907054
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/ecfc161f-11f6-449f-80c1-1b0254f5179a___RS_LB 4279.JPG,Potato___Late_blight,Potato,late blight,17.93933471,98.15162405,8.699517833
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/3456a2d1-59d1-4111-9cc8-16a6b12e973e___RS_LB 5249.JPG,Potato___Late_blight,Potato,late blight,25.63276517,92.11432412,7.84913672
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/0ccaeb36-37ff-4328-91c8-99aabd68f442___RS_Late.B 6596.JPG,Tomato_Late_blight,Tomato,late blight,19.15274363,98.19707954,10.25288023
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/9d71e1ca-5f24-4932-8b15-e280f6582c95___GHLB2 Leaf 94.1.JPG,Tomato_Late_blight,Tomato,late blight,22.2770635,95.37693139,13.89095646
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/d6e6897a-5083-4914-9903-804c5684a956___GHLB2 Leaf 102.JPG,Tomato_Late_blight,Tomato,late blight,15.09056864,96.712615,26.97228627
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/2f26c159-70bd-4405-b61e-150aaf779c41___RS_Late.B 4919.JPG,Tomato_Late_blight,Tomato,late blight,18.09604952,91.22997288,12.46823649
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/b8b4064f-208a-46f9-b13e-5096fdbdb429___RS_LB 2591.JPG,Potato___Late_blight,Potato,late blight,20.39290633,93.74839191,13.61459248
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/1cffe6a1-6fb3-4506-846c-478148a2b678___RS_LB 4380.JPG,Potato___Late_blight,Potato,late blight,20.04043326,95.07688111,21.96310843
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/283ff0be-6e5e-4b4e-bf21-639780b77ffc___GHLB2 Leaf 8636.JPG,Tomato_Late_blight,Tomato,late blight,24.15412776,93.97377082,9.177239823
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/6fcf86a2-e2fd-4a55-bdd4-216d58497f55___RS_Late.B 5064.JPG,Tomato_Late_blight,Tomato,late blight,18.3828373,99.08426402,26.3393407
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/079f7695-a60e-4a35-a1f3-fbe71cf19126___GHLB2 Leaf 8783.JPG,Tomato_Late_blight,Tomato,late blight,24.26550272,93.73478305,15.73263033
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/fd26b445-5839-4337-858c-a91dfdd812cc___GHLB2 Leaf 8743.JPG,Tomato_Late_blight,Tomato,late blight,25.80787399,98.0256512,7.413647852
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/df40ffa7-8efd-4720-8786-a30b9011dcfc___RS_LB 4150.JPG,Potato___Late_blight,Potato,late blight,21.010728,99.27425179,12.22531251
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/f15b868b-23ae-4e87-8053-6199c363e079___GHLB2 Leaf 8984.JPG,Tomato_Late_blight,Tomato,late blight,24.91645962,99.2292818,12.89552239
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/93cfbf22-96aa-4d97-ae92-9117209d23c0___RS_Late.B 6192.JPG,Tomato_Late_blight,Tomato,late blight,23.48408979,98.06626804,9.660456731
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/b9aecfc3-98d5-467a-8773-ee2905918c71___RS_LB 5161.JPG,Potato___Late_blight,Potato,late blight,23.21295786,92.18846177,11.00960744
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/0c73c79f-a384-4729-83c7-72c9b04da20c___GHLB2 Leaf 8927.JPG,Tomato_Late_blight,Tomato,late blight,24.32944948,91.81340046,10.22401591
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/760a8072-2979-49aa-a6bf-e075151758d8___RS_Late.B 5089.JPG,Tomato_Late_blight,Tomato,late blight,16.23537487,96.14069628,17.08650881
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/60196a6c-a134-4107-8178-d1bb47450cee___GHLB Leaf 23.1 Day 9.jpg,Tomato_Late_blight,Tomato,late blight,25.08892404,98.61000206,44.03343198
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/08f6ed0a-4cd0-4bd3-8983-469002cad2d9___GHLB2 Leaf 9078.JPG,Tomato_Late_blight,Tomato,late blight,18.70314714,93.4470739,15.24691957
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/c87b7e98-d4ed-446a-bf9e-47bd454f279b___RS_LB 2860.JPG,Potato___Late_blight,Potato,late blight,16.41793104,98.18844559,15.7866086
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/7c367715-8147-42a2-803a-987828f88d76___GHLB2 Leaf 144.2.JPG,Tomato_Late_blight,Tomato,late blight,21.16971363,99.24567268,11.39933708
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/942e670b-9e1b-4c27-a2d7-287ad07fd986___RS_Late.B 4977.JPG,Tomato_Late_blight,Tomato,late blight,19.18855298,98.52205437,20.39917816
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/703b175a-b3e2-4629-9569-9b4caf185589___RS_Late.B 5098.JPG,Tomato_Late_blight,Tomato,late blight,16.33436513,98.34908856,11.80101907
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/9001b18c-b659-4c56-9dfb-0d0bf64a7b4a___RS_LB 4987.JPG,Potato___Late_blight,Potato,late blight,24.99702419,95.96182469,7.117346939
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/0f67214c-eede-4292-b731-30ef1c47b7b6___RS_Late.B 4902.JPG,Tomato_Late_blight,Tomato,late blight,25.97210745,91.07463337,17.57482732
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/830fab73-df27-4430-ba0a-2b638be3b6b4___GHLB2 Leaf 8946.JPG,Tomato_Late_blight,Tomato,late blight,15.39955925,91.24737781,13.57504216
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/02282fee-ba3f-460e-91e0-630204ab96c2___RS_LB 5031.JPG,Potato___Late_blight,Potato,late blight,15.80681521,91.21704588,9.218436874
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/b0eebb8f-c322-4b56-8897-2cc98d474440___RS_LB 5286.JPG,Potato___Late_blight,Potato,late blight,25.27963239,99.71993309,10.50664871
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/2830b7f1-f265-482b-b0bf-ed5b49d71c99___GHLB2 Leaf 8992.JPG,Tomato_Late_blight,Tomato,late blight,21.43215013,96.00345997,15.28089888
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/0a6203b9-ced0-4934-ae23-4a7d2e2e2fdd___RS_Late.B 6424.JPG,Tomato_Late_blight,Tomato,late blight,19.89036666,96.21975593,16.992864
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/ae805316-66e9-4aaf-b938-8460734b90ec___RS_LB 3004.JPG,Potato___Late_blight,Potato,late blight,23.97427349,97.22756694,9.768811563
/kaggle/input/plantdisease/PlantVillage/Potato___Late_blight/c4c1c25f-0594-4c81-a1e0-a609ee1f0808___RS_LB 2653.JPG,Potato___Late_blight,Potato,late blight,19.6060378,90.05763432,19.38678813
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/cf2e943e-c8d7-43eb-a137-72f6b67b187a___RS_Late.B 7192.JPG,Tomato_Late_blight,Tomato,late blight,23.7037728,90.49334486,16.70892675
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/f68ecc9a-4ac2-4dde-b2bb-97f2c438ffd8___GHLB2 Leaf 8964.JPG,Tomato_Late_blight,Tomato,late blight,16.56076647,95.64249769,15.21555368
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/52451f9c-825f-4907-8ee6-deeb5899d9b5___RS_Late.B 5449.JPG,Tomato_Late_blight,Tomato,late blight,23.59611595,97.58335242,16.24196237
/kaggle/input/plantdisease/PlantVillage/Tomato_Late_blight/909832a0-b9f8-4624-894f-16b200489acb___GHLB2 Leaf 161.JPG,Tomato_Late_blight,Tomato,late blight,23.04415589,99.93959318,12.19702132
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/37c86551-b516-4b74-bcee-24b2ed387b06___Crnl_L.Mold 9046.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,20.41327299,85.68304619,16.12800292
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/f48883d4-b37c-46b9-8e3d-a3cb04ff6067___Crnl_L.Mold 6641.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,23.3320218,86.16039879,21.11733204
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/eab7f198-a04b-4e25-b329-41e7666d1fde___Crnl_L.Mold 6773.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,20.01418856,98.92368008,18.02555591
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/8f4781c0-53fa-4056-839e-400915d8aa5e___Crnl_L.Mold 6683.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.58062708,96.64442576,22.05193937
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/2a27ed39-5f6c-490e-8dae-8b1df4683dbc___Crnl_L.Mold 9099.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,21.31060719,97.47756264,22.14528669
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/9fb7c429-8238-4032-9a4e-e5ac25742f88___Crnl_L.Mold 6867.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,19.0515645,89.86650424,8.675868925
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/d76eb906-9957-4572-bf7f-60936f30f8f3___Crnl_L.Mold 8640.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.81046887,86.91283885,18.90547264
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/8f03cf41-751b-4dd9-9f74-e7bd40919d96___Crnl_L.Mold 7074.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,22.38752037,86.70003248,33.20383037
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/9afdf72c-5e19-40bd-8035-daf70f1cf8ce___Crnl_L.Mold 6617.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.75639464,93.20445365,19.34524929
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/1071fb04-ba12-4c59-a6ef-b43cd16139e5___Crnl_L.Mold 7119.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,21.06110061,94.58623252,28.3041166
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/cfb343fb-950d-488c-a158-8208aa69c1b0___Crnl_L.Mold 6751.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,18.97600824,90.13200109,13.67758804
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/f63bb2e2-d13c-4e48-8e94-4d97f0dbad49___Crnl_L.Mold 6799.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,24.41535498,94.93273346,16.49941745
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/dfdad328-4a07-43ce-afc4-4d1dd069f52b___Crnl_L.Mold 8791.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,24.37622749,87.70246987,11.51415224
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/be1b7152-f0f2-431c-9635-29c4ca31fb5b___Crnl_L.Mold 7111.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.44592285,85.45392471,27.61355776
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/bf97c963-b3cd-480a-be10-b8b2c539973f___Crnl_L.Mold 6982.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.63220792,88.27294992,28.88039889
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/7d097c24-0e8a-44c2-8ef5-722c26ad718f___Crnl_L.Mold 8964.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,18.27651051,88.90251757,13.46530346
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/0bb34c9b-ecf7-4fb1-8ee1-098bccdcdaae___Crnl_L.Mold 6522.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,18.98534613,95.33745104,24.52628241
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/636917d9-3ca7-43d0-9295-6b9fcf1103b0___Crnl_L.Mold 8919.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,18.40735948,99.21940082,17.9065478
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/780aabe7-0d54-4849-80b8-773552ca4b45___Crnl_L.Mold 8824.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,18.77540072,94.02226215,11.83157021
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/f78e3205-2a7f-43cf-988c-63aaf2179a5d___Crnl_L.Mold 6878.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,22.74031603,93.84377823,21.60221241
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/41a6e837-7822-447c-b887-3be149d58322___Crnl_L.Mold 7100.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,19.57338386,86.13632203,19.88976193
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/61cade04-60b3-44bf-88f3-88583c90f49e___Crnl_L.Mold 9148.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.31471213,98.84785891,21.58627087
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/d8b47693-9b2e-4ee2-b822-d61668bd7ea1___Crnl_L.Mold 9016.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,21.13445057,95.78597973,16.31513648
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/4c7e93da-6c5a-4423-89f3-db15242fd53a___Crnl_L.Mold 8703.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,18.0723075,92.72533604,12.21839135
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/1c03ffcb-9476-453c-96be-5bd1f629b2d1___Crnl_L.Mold 8853.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,20.42405909,87.31261432,14.59273975
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/32902cc7-5db6-4148-8b4e-0d04199edd98___Crnl_L.Mold 6766.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.98358587,87.4113232,14.69789296
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/e4b615ab-7fb8-48cb-a497-49b956ca2437___Crnl_L.Mold 8778.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,19.57906785,93.58811761,16.18189483
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/98a11218-40d3-4c27-afda-abf73e371f01___Crnl_L.Mold 9055.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,24.16709948,89.32004954,21.76809507
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/705249ab-9023-4025-8f6c-9ed74b1b69d9___Crnl_L.Mold 7014.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,25.90199913,93.83322751,21.43298015
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/b31c5c8a-aac0-4cad-af32-2b10e2fa64f6___Crnl_L.Mold 7053.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,24.25030582,99.2461267,19.93461509
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/f53d879a-6033-4317-8524-e108b10e7656___Crnl_L.Mold 7140.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,19.83082842,90.23289422,18.07275793
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/9dc10e0a-36ee-4882-84c4-f7c7668550bd___Crnl_L.Mold 7177.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.23920934,91.15962121,19.63237171
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/dc533794-bc05-4564-b110-dea895234a02___Crnl_L.Mold 9068.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.7632028,85.04012548,19.74403767
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/a5639de3-303c-4066-b3a0-a72aa73ef818___Crnl_L.Mold 6740.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.95025077,91.37663729,21.1955044
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/4cec5b1e-14d2-4b8f-ab8a-57b68758f30c___Crnl_L.Mold 8715.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,18.71693793,90.96680028,12.57388717
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/c1672351-bc9d-46b1-b9bc-332f9a9505bb___Crnl_L.Mold 8819.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,21.7773645,89.75587605,10.13189207
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/6ae9566d-3180-429e-a8a1-08c201048d0f___Crnl_L.Mold 6605.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,23.90697373,90.22700656,16.04515413
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/8f917e44-0e93-4d5a-9274-6be0fc201f31___Crnl_L.Mold 6770.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,24.72708644,89.0384263,20.6997568
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/c28fe517-5ca7-4021-98a5-9fe8908c815b___Crnl_L.Mold 7116.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.66022375,88.97981103,27.87445479
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/12319ec3-c990-4c68-8683-244f1f220c09___Crnl_L.Mold 9146.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,22.90276256,85.0502322,16.52735562
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/676a35ff-f0b2-43c8-bb58-ab531c46516a___Crnl_L.Mold 9005.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,23.66015046,90.27555933,13.10064265
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/aeec2942-315c-4297-90a2-4dc24f491a5c___Crnl_L.Mold 6925.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,25.13480213,88.14925442,25.10491701
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/f6ac8e4d-e718-48c4-acb4-614733512c96___Crnl_L.Mold 7052.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,20.37503046,99.469012,17.68968102
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/7e0d709c-7399-4cad-84d4-892854831ee7___Crnl_L.Mold 6694.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,23.43502272,99.1417869,17.64201597
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/6beda1f2-d01e-4693-b3c0-e544cf00954b___Crnl_L.Mold 6917.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,19.13557889,85.84261914,26.78607984
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/e7ebe82b-5573-47ff-acb8-f208462d0335___Crnl_L.Mold 7123.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,19.86423126,95.0890032,23.44306436
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/a37dad1e-446e-42f9-a923-b6a654e4132a___Crnl_L.Mold 7155.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,20.86883758,91.58723377,20.56562943
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/1b35b99c-c7c0-4f2c-975e-148e4b6e18b3___Crnl_L.Mold 8820.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,19.69080753,89.59512842,14.28191287
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/fd2cc427-8f4c-4551-96db-bd5d53974039___Crnl_L.Mold 6684.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,23.12038595,89.3125137,17.71438953
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/9ac5f3a1-d1d0-4b18-9565-e08af681149b___Crnl_L.Mold 6703.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,22.52416838,86.12606095,21.02233928
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/0fd01669-64ab-4042-9715-bf1bcb2ccfbf___Crnl_L.Mold 6996.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,22.78254191,90.1233054,16.34743179
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/206234e4-72f0-4543-8945-a697ceffe3c9___Crnl_L.Mold 6795.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,21.94643488,87.62623528,21.68369928
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/f166d436-6e53-469e-b5ce-ff0e5ed73086___Crnl_L.Mold 6524.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,26.07598074,94.16016068,19.27640374
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/697ae68d-7932-4320-a28e-c8228cd23f50___Crnl_L.Mold 8629.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.48845474,91.51527764,12.0551825
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/b7cd18dd-56e0-4750-b137-8beb5c5852c6___Crnl_L.Mold 6806.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,25.30851872,92.30802688,14.83474641
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/a7aba5e4-a78a-459a-9caa-77f0f98ef2d5___Crnl_L.Mold 9012.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,19.57765588,95.33086328,20.19347037
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/aaa75054-5e35-419b-98f0-ee75a065aa09___Crnl_L.Mold 6534.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,27.84065891,89.21440466,19.18206487
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/0ced0bae-d224-43f5-8fd7-072c7cbd8f77___Crnl_L.Mold 9161.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,19.90324438,99.71170501,16.84350623
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/774d3b86-63a3-46a7-9355-9aa512d70e19___Crnl_L.Mold 8914.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,22.05165989,92.62271189,27.73311552
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/2b8e612f-7448-44f7-899c-95b3c8291824___Crnl_L.Mold 6671.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,18.62291546,97.64677935,23.2513621
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/70e4ee54-f85e-461b-a35b-e35deb567620___Crnl_L.Mold 6516.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,24.3599849,97.27604025,30.04830918
/kaggle/input/plantdisease/PlantVillage/Tomato_Leaf_Mold/921e0584-a414-4905-99e6-6d37a49427bc___Crnl_L.Mold 8941.JPG,Tomato_Leaf_Mold,Tomato,leaf mold,24.23321607,97.15975281,17.1014397
